loss,categorical_accuracy,f1,val_loss,val_categorical_accuracy,val_f1
0.9543971419334412,0.4957142770290375,0.4982638359069824,0.9521744847297668,0.48571428656578064,0.5083333253860474
0.9045610427856445,0.6464285850524902,0.642361044883728,0.9387345314025879,0.48571428656578064,0.5083333253860474
0.8899540305137634,0.6607142686843872,0.6614582538604736,0.9226402044296265,0.48571428656578064,0.5083333253860474
0.8590774536132812,0.7321428656578064,0.7343749403953552,0.9028165936470032,0.48571428656578064,0.5083333253860474
0.8355712294578552,0.7857142686843872,0.7847221493721008,0.8790140151977539,0.7214285731315613,0.7249999642372131
