loss,categorical_accuracy,f1,val_loss,val_categorical_accuracy,val_f1
0.9112487435340881,0.6142857074737549,0.5920138359069824,0.9394491910934448,0.48571428656578064,0.5083333253860474
0.8680830001831055,0.6982142925262451,0.704861044883728,0.9295018911361694,0.48571428656578064,0.5083333253860474
0.8255548477172852,0.7892857193946838,0.7916666269302368,0.9173211455345154,0.48571428656578064,0.5083333253860474
0.7974247336387634,0.8410714268684387,0.8385416269302368,0.9013683795928955,0.48571428656578064,0.5083333253860474
0.7705654501914978,0.8946428298950195,0.8923609852790833,0.8814814686775208,0.7571428418159485,0.7562499642372131
