loss,categorical_accuracy,f1,val_loss,val_categorical_accuracy,val_f1
0.7403905987739563,0.47678571939468384,0.4722221791744232,0.7224051356315613,0.48571428656578064,0.5083333253860474
0.6957767009735107,0.4892857074737549,0.4930554926395416,0.6889976859092712,0.48571428656578064,0.5083333253860474
0.6474313735961914,0.5035714507102966,0.501736044883728,0.6554968357086182,0.48571428656578064,0.5083333253860474
0.6142971515655518,0.5267857313156128,0.5295138359069824,0.6219223141670227,0.48571428656578064,0.5083333253860474
0.5773539543151855,0.5517857074737549,0.5468749403953552,0.5879887938499451,0.48571428656578064,0.5083333253860474
